region,metric,period,value
Europe,U.S. EAF Steel Profit ($/mt),Unnamed: 54,0.0
Europe,U.S. EAF Steel Profit ($/mt),Unnamed: 55,0.0
Europe,U.S. EAF Steel Profit ($/mt),Unnamed: 56,0.0
Europe,U.S. EAF Steel Profit ($/mt),Unnamed: 57,0.0
Europe,U.S. EAF Steel Profit ($/mt),Unnamed: 58,0.0
Europe,U.S. EAF Steel Profit ($/mt),Unnamed: 59,0.0
Europe,U.S. EAF Steel Profit ($/mt),Unnamed: 6,0.0
Europe,U.S. EAF Steel Profit ($/mt),Unnamed: 60,0.0
Europe,U.S. EAF Steel Profit ($/mt),Unnamed: 61,0.0
Europe,U.S. EAF Steel Profit ($/mt),Unnamed: 62,0.0
Europe,U.S. EAF Steel Profit ($/mt),Unnamed: 63,0.0
Europe,U.S. EAF Steel Profit ($/mt),Unnamed: 64,0.0
Europe,U.S. EAF Steel Profit ($/mt),Unnamed: 7,0.0
Europe,U.S. EAF Steel Profit ($/mt),Unnamed: 8,0.0
Europe,U.S. EAF Steel Profit ($/mt),Unnamed: 9,0.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 10,199.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 11,231.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 12,252.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 13,326.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 14,329.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 15,240.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 16,281.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 17,316.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 18,279.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 19,286.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 20,527.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 21,394.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 22,374.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 23,203.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 24,118.76
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 25,124.22
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 26,115.61
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 27,108.51
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 28,133.26
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 29,147.17
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 30,141.33
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 31,177.66
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 32,207.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 33,210.38
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 34,212.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 35,187.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 36,196.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 37,235.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 38,192.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 39,170.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 40,194.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 41,285.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 42,200.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 43,92.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 44,84.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 45,81.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 46,89.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 47,93.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 48,110.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 49,117.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 50,119.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 51,120.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 52,120.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 53,143.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 54,152.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 55,145.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 56,172.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 57,165.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 58,170.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 59,225.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 6,192.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 60,210.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 61,235.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 62,285.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 63,315.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 64,330.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 7,184.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 8,185.0
North America,        Hard Coking Coal Qtr Contract ($/mt),Unnamed: 9,195.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 10,99.5
North America,        Iron Ore Fines (62% Fe),Unnamed: 11,109.5
North America,        Iron Ore Fines (62% Fe),Unnamed: 12,106.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 13,101.5
North America,        Iron Ore Fines (62% Fe),Unnamed: 14,142.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 15,120.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 16,114.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 17,127.5
North America,        Iron Ore Fines (62% Fe),Unnamed: 18,118.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 19,100.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 20,122.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 21,158.5
North America,        Iron Ore Fines (62% Fe),Unnamed: 22,122.5
North America,        Iron Ore Fines (62% Fe),Unnamed: 23,118.5
North America,        Iron Ore Fines (62% Fe),Unnamed: 24,215.5
North America,        Iron Ore Fines (62% Fe),Unnamed: 25,166.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 26,161.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 27,120.5
North America,        Iron Ore Fines (62% Fe),Unnamed: 28,101.5
North America,        Iron Ore Fines (62% Fe),Unnamed: 29,84.5
North America,        Iron Ore Fines (62% Fe),Unnamed: 30,93.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 31,94.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 32,118.1999969
North America,        Iron Ore Fines (62% Fe),Unnamed: 33,85.80000305
North America,        Iron Ore Fines (62% Fe),Unnamed: 34,72.59999847
North America,        Iron Ore Fines (62% Fe),Unnamed: 35,69.69999695
North America,        Iron Ore Fines (62% Fe),Unnamed: 36,65.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 37,64.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 38,74.40000153
North America,        Iron Ore Fines (62% Fe),Unnamed: 39,62.29999924
North America,        Iron Ore Fines (62% Fe),Unnamed: 40,64.5
North America,        Iron Ore Fines (62% Fe),Unnamed: 41,82.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 42,80.5
North America,        Iron Ore Fines (62% Fe),Unnamed: 43,56.20000076
North America,        Iron Ore Fines (62% Fe),Unnamed: 44,54.5
North America,        Iron Ore Fines (62% Fe),Unnamed: 45,54.40000153
North America,        Iron Ore Fines (62% Fe),Unnamed: 46,43.5
North America,        Iron Ore Fines (62% Fe),Unnamed: 47,55.5
North America,        Iron Ore Fines (62% Fe),Unnamed: 48,60.5
North America,        Iron Ore Fines (62% Fe),Unnamed: 49,52.5
North America,        Iron Ore Fines (62% Fe),Unnamed: 5,102.9
North America,        Iron Ore Fines (62% Fe),Unnamed: 50,68.5
North America,        Iron Ore Fines (62% Fe),Unnamed: 51,77.5
North America,        Iron Ore Fines (62% Fe),Unnamed: 52,95.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 53,115.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 54,135.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 55,133.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 56,118.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 57,138.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 58,145.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 59,110.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 6,105.7
North America,        Iron Ore Fines (62% Fe),Unnamed: 60,138.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 61,149.5
North America,        Iron Ore Fines (62% Fe),Unnamed: 62,142.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 63,175.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 64,174.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 7,100.8
North America,        Iron Ore Fines (62% Fe),Unnamed: 8,92.0
North America,        Iron Ore Fines (62% Fe),Unnamed: 9,101.0
North America,        Natural Gas spot,Unnamed: 10,3.633
North America,        Natural Gas spot,Unnamed: 10,3.573375
North America,        Natural Gas spot,Unnamed: 11,2.923
North America,        Natural Gas spot,Unnamed: 11,3.488546875
North America,        Natural Gas spot,Unnamed: 12,2.601
North America,        Natural Gas spot,Unnamed: 12,3.765238095
North America,        Natural Gas spot,Unnamed: 13,1.763
North America,        Natural Gas spot,Unnamed: 13,3.71847541
North America,        Natural Gas spot,Unnamed: 14,2.514
North America,        Natural Gas spot,Unnamed: 14,4.065349206
North America,        Natural Gas spot,Unnamed: 15,2.929
North America,        Natural Gas spot,Unnamed: 15,4.111269841
North America,        Natural Gas spot,Unnamed: 16,2.798
North America,        Natural Gas spot,Unnamed: 16,4.244349206
North America,        Natural Gas spot,Unnamed: 17,2.216
North America,        Natural Gas spot,Unnamed: 17,4.320193548
North America,        Natural Gas spot,Unnamed: 18,4.475
North America,        Natural Gas spot,Unnamed: 18,4.673492063
North America,        Natural Gas spot,Unnamed: 19,6.766
North America,        Natural Gas spot,Unnamed: 19,4.739859375
North America,        Natural Gas spot,Unnamed: 20,5.424
North America,        Natural Gas spot,Unnamed: 20,4.442403226
North America,        Natural Gas spot,Unnamed: 21,5.642
North America,        Natural Gas spot,Unnamed: 21,3.426403226
North America,        Natural Gas spot,Unnamed: 22,3.73
North America,        Natural Gas spot,Unnamed: 22,3.21025
North America,        Natural Gas spot,Unnamed: 23,5.867
North America,        Natural Gas spot,Unnamed: 23,2.96615625
North America,        Natural Gas spot,Unnamed: 24,3.65
North America,        Natural Gas spot,Unnamed: 24,2.7603125
North America,        Natural Gas spot,Unnamed: 25,2.608
North America,        Natural Gas spot,Unnamed: 25,2.707819672
North America,        Natural Gas spot,Unnamed: 26,2.539
North America,        Natural Gas spot,Unnamed: 26,2.66159375
North America,        Natural Gas spot,Unnamed: 27,2.527
North America,        Natural Gas spot,Unnamed: 27,2.67134375
North America,        Natural Gas spot,Unnamed: 28,1.751
North America,        Natural Gas spot,Unnamed: 28,2.539333333
North America,        Natural Gas spot,Unnamed: 29,1.64
North America,        Natural Gas spot,Unnamed: 29,2.647564516
North America,        Natural Gas spot,Unnamed: 30,2.189
North America,        Natural Gas spot,Unnamed: 30,2.7911875
North America,        Natural Gas spot,Unnamed: 31,2.33
North America,        Natural Gas spot,Unnamed: 31,2.990625
North America,        Natural Gas spot,Unnamed: 32,2.308
North America,        Natural Gas spot,Unnamed: 32,3.143634921
North America,        Natural Gas spot,Unnamed: 33,2.662
North America,        Natural Gas spot,Unnamed: 33,3.114393443
North America,        Natural Gas spot,Unnamed: 34,2.94
North America,        Natural Gas spot,Unnamed: 34,3.07140625
North America,        Natural Gas spot,Unnamed: 35,3.008
North America,        Natural Gas spot,Unnamed: 35,2.990634921
North America,        Natural Gas spot,Unnamed: 36,2.924
North America,        Natural Gas spot,Unnamed: 36,3.140328125
North America,        Natural Gas spot,Unnamed: 37,2.733
North America,        Natural Gas spot,Unnamed: 37,3.199098361
North America,        Natural Gas spot,Unnamed: 38,2.953
North America,        Natural Gas spot,Unnamed: 38,3.24152381
North America,        Natural Gas spot,Unnamed: 39,3.007
North America,        Natural Gas spot,Unnamed: 39,3.19631746
North America,        Natural Gas spot,Unnamed: 40,3.035
North America,        Natural Gas spot,Unnamed: 40,3.357269841
North America,        Natural Gas spot,Unnamed: 41,3.19
North America,        Natural Gas spot,Unnamed: 41,3.294290323
North America,        Natural Gas spot,Unnamed: 42,3.724
North America,        Natural Gas spot,Unnamed: 42,3.802031746
North America,        Natural Gas spot,Unnamed: 43,2.906
North America,        Natural Gas spot,Unnamed: 43,4.119046875
North America,        Natural Gas spot,Unnamed: 44,2.924
North America,        Natural Gas spot,Unnamed: 44,4.1729375
North America,        Natural Gas spot,Unnamed: 45,1.959
North America,        Natural Gas spot,Unnamed: 45,3.91452459
North America,        Natural Gas spot,Unnamed: 46,2.337
North America,        Natural Gas spot,Unnamed: 46,4.221375
North America,        Natural Gas spot,Unnamed: 47,2.524
North America,        Natural Gas spot,Unnamed: 47,4.5141875
North America,        Natural Gas spot,Unnamed: 48,2.832
North America,        Natural Gas spot,Unnamed: 48,4.61068254
North America,        Natural Gas spot,Unnamed: 49,2.64
North America,        Natural Gas spot,Unnamed: 49,4.664065574
North America,        Natural Gas spot,Unnamed: 5,3.36500001
North America,        Natural Gas spot,Unnamed: 5,3.252523815
North America,        Natural Gas spot,Unnamed: 50,2.889
North America,        Natural Gas spot,Unnamed: 50,5.167984375
North America,        Natural Gas spot,Unnamed: 51,4.121
North America,        Natural Gas spot,Unnamed: 51,5.444890625
North America,        Natural Gas spot,Unnamed: 52,4.461
North America,        Natural Gas spot,Unnamed: 52,5.861460317
North America,        Natural Gas spot,Unnamed: 53,4.371
North America,        Natural Gas spot,Unnamed: 53,5.331409836
North America,        Natural Gas spot,Unnamed: 54,4.23
North America,        Natural Gas spot,Unnamed: 54,5.756782609
North America,        Natural Gas spot,Unnamed: 55,3.56
North America,        Natural Gas spot,Unnamed: 56,3.565
North America,        Natural Gas spot,Unnamed: 57,4.024
North America,        Natural Gas spot,Unnamed: 58,3.351
North America,        Natural Gas spot,Unnamed: 59,3.32
North America,        Natural Gas spot,Unnamed: 6,3.686
North America,        Natural Gas spot,Unnamed: 6,3.673171875
North America,        Natural Gas spot,Unnamed: 60,2.824
North America,        Natural Gas spot,Unnamed: 61,2.126
North America,        Natural Gas spot,Unnamed: 62,2.989
North America,        Natural Gas spot,Unnamed: 63,3.666
North America,        Natural Gas spot,Unnamed: 64,4.374
North America,        Natural Gas spot,Unnamed: 7,3.303
North America,        Natural Gas spot,Unnamed: 7,3.73834375
North America,        Natural Gas spot,Unnamed: 8,3.456
North America,        Natural Gas spot,Unnamed: 8,4.184693548
North America,        Natural Gas spot,Unnamed: 9,4.119
North America,        Natural Gas spot,Unnamed: 9,4.109819672
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 10,366.13
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 11,374.8655385
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 12,383.6782258
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 13,399.7347619
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 14,394.3115873
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 15,371.6953125
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 16,387.325
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 17,435.0625
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 18,364.0
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 19,373.6076923
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 20,481.2083333
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 21,547.8571429
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 22,471.2734375
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 23,472.9769231
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 24,499.0901639
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 25,452.1349206
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 26,355.1640625
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 27,284.3692308
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 28,260.8114754
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 29,272.5859375
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 30,270.711875
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 31,278.5076923
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 32,303.7868852
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 33,315.1507937
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 34,313.6640625
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 35,321.5703125
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 36,348.6854839
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 37,368.3412698
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 38,329.2222222
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 39,332.3359375
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 40,279.3688525
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 41,282.28125
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 42,269.8809524
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 43,219.5769231
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 44,256.3888889
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 45,187.3145161
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 46,186.2592593
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 5,374.9761905
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 6,357.6665625
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 7,347.6461538
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 8,343.0845902
North America,        U.S  Busheling Scrap ($/mt),Unnamed: 9,363.2233333
North America,        U.S Busheling Scrap ($/mt),Unnamed: 10,388.125
North America,        U.S Busheling Scrap ($/mt),Unnamed: 11,380.0
North America,        U.S Busheling Scrap ($/mt),Unnamed: 12,402.578125
North America,        U.S Busheling Scrap ($/mt),Unnamed: 13,471.3709677
North America,        U.S Busheling Scrap ($/mt),Unnamed: 14,418.59375
North America,        U.S Busheling Scrap ($/mt),Unnamed: 15,450.0
North America,        U.S Busheling Scrap ($/mt),Unnamed: 16,528.1451613
North America,        U.S Busheling Scrap ($/mt),Unnamed: 17,448.4375
North America,        U.S Busheling Scrap ($/mt),Unnamed: 18,363.8135593
North America,        U.S Busheling Scrap ($/mt),Unnamed: 19,459.140625
North America,        U.S Busheling Scrap ($/mt),Unnamed: 20,681.5322581
North America,        U.S Busheling Scrap ($/mt),Unnamed: 21,556.6666667
North America,        U.S Busheling Scrap ($/mt),Unnamed: 22,583.8095238
North America,        U.S Busheling Scrap ($/mt),Unnamed: 23,627.03125
North America,        U.S Busheling Scrap ($/mt),Unnamed: 24,566.6129032
North America,        U.S Busheling Scrap ($/mt),Unnamed: 25,495.4098361
North America,        U.S Busheling Scrap ($/mt),Unnamed: 26,306.8032787
North America,        U.S Busheling Scrap ($/mt),Unnamed: 27,276.09375
North America,        U.S Busheling Scrap ($/mt),Unnamed: 28,290.3968254
North America,        U.S Busheling Scrap ($/mt),Unnamed: 29,281.8548387
North America,        U.S Busheling Scrap ($/mt),Unnamed: 30,239.296875
North America,        U.S Busheling Scrap ($/mt),Unnamed: 31,278.515625
North America,        U.S Busheling Scrap ($/mt),Unnamed: 32,326.3492063
North America,        U.S Busheling Scrap ($/mt),Unnamed: 33,366.7272727
North America,        U.S Busheling Scrap ($/mt),Unnamed: 34,396.3636364
North America,        U.S Busheling Scrap ($/mt),Unnamed: 35,398.5869565
North America,        U.S Busheling Scrap ($/mt),Unnamed: 36,389.0384615
North America,        U.S Busheling Scrap ($/mt),Unnamed: 37,373.6290323
North America,        U.S Busheling Scrap ($/mt),Unnamed: 38,346.1864407
North America,        U.S Busheling Scrap ($/mt),Unnamed: 39,369.4791667
North America,        U.S Busheling Scrap ($/mt),Unnamed: 40,358.6363636
North America,        U.S Busheling Scrap ($/mt),Unnamed: 41,322.65625
North America,        U.S Busheling Scrap ($/mt),Unnamed: 42,230.9322034
North America,        U.S Busheling Scrap ($/mt),Unnamed: 43,263.0327869
North America,        U.S Busheling Scrap ($/mt),Unnamed: 44,251.2903226
North America,        U.S Busheling Scrap ($/mt),Unnamed: 45,179.0
North America,        U.S Busheling Scrap ($/mt),Unnamed: 46,188.0327869
North America,        U.S Busheling Scrap ($/mt),Unnamed: 47,258.75
North America,        U.S Busheling Scrap ($/mt),Unnamed: 48,259.6923077
North America,        U.S Busheling Scrap ($/mt),Unnamed: 49,306.9365079
North America,        U.S Busheling Scrap ($/mt),Unnamed: 5,401.3157895
North America,        U.S Busheling Scrap ($/mt),Unnamed: 50,378.0
North America,        U.S Busheling Scrap ($/mt),Unnamed: 51,397.0
North America,        U.S Busheling Scrap ($/mt),Unnamed: 52,398.3125
North America,        U.S Busheling Scrap ($/mt),Unnamed: 53,417.5806452
North America,        U.S Busheling Scrap ($/mt),Unnamed: 54,415.2307692
North America,        U.S Busheling Scrap ($/mt),Unnamed: 55,404.8484848
North America,        U.S Busheling Scrap ($/mt),Unnamed: 56,392.6923077
North America,        U.S Busheling Scrap ($/mt),Unnamed: 57,392.7777778
North America,        U.S Busheling Scrap ($/mt),Unnamed: 58,376.5227273
North America,        U.S Busheling Scrap ($/mt),Unnamed: 6,385.2380952
North America,        U.S Busheling Scrap ($/mt),Unnamed: 7,419.453125
North America,        U.S Busheling Scrap ($/mt),Unnamed: 8,440.7936508
North America,        U.S Busheling Scrap ($/mt),Unnamed: 9,419.0833333
